《李洪志大师图像7500人如何排出？录像,A1-煽动分裂国家、破坏国家统一和社会稳定
《李玟挤爆双乳露半球》,A1-宣扬暴力、淫秽色情
《束缚游戏》,A1-宣扬暴力、淫秽色情
《来电话了》,Z0-其他
《来自维吾尔的少年》,Z0-其他
《柳树下》,Z0-其他
《栀子》,Z0-其他
《树大招风》,Z0-其他
《核突支那style》,A2-国别歧视内容
《梦回拉萨》,Z0-其他
《梦幻逆玉王》,Z0-其他
《梦醒》,Z0-其他
《欲》,A1-宣扬暴力、淫秽色情
《欲之祸—段义和案警示录》,A1-宣扬暴力、淫秽色情
《欲医天下》,Z0-其他
《欲望天堂》,A1-宣扬暴力、淫秽色情
《欲望妹妹》,A1-宣扬暴力、淫秽色情
《欲望解析》,A1-宣扬暴力、淫秽色情
《欲望酒店》,A1-宣扬暴力、淫秽色情
《欲盖弥彰—刘志华腐败案警示录》,A4-侵害他人名誉权
《欲罪》,A1-宣扬暴力、淫秽色情
《正常国家》,Z0-其他
《死人岛》,A1-宣扬恐怖主义、极端主义
《死神来了5》预告片,A1-宣扬暴力、淫秽色情
《每个人心中都有一个羽泉》,Z0-其他
《毛主席在延安》,Z0-其他
《气候变化与贫困》,Z0-其他
《永恒的故事》,Z0-其他
《汉尼拔》,Z0-其他
《汉尼拔》第二季,Z0-其他
《江泽民其人》 水泽之民 祸害人间,A1-危害国家安全和利益、损害国家形象
《江苏东海父子抵抗拆迁自焚 镇长说没阻拦,A4-侵害他人隐私权
《污染的代价》,Z0-其他
《汽油》,Z0-其他
《沙尘暴》,Z0-其他
《没你不行》,Z0-其他
《没有房地产就没有新中国》,A1-危害国家安全和利益、损害国家形象
《没有爱的一年》,Z0-其他
《没有钱》,Z0-其他
《河蟹房子》,Z0-其他
《法槌下的疯狂—郭生贵贪污受贿案警示录》,A4-侵害他人名誉权
《洗手间》,Z0-其他
《洪水灭世》,A5-内容不准确，严重不符合科学常识或主流认知
《活人墓》,A1-宣扬暴力、淫秽色情
《活着》,Z0-其他
《流亡》,Z0-其他
《流氓燕的日记》,Z0-其他
《浮梦》,Z0-其他
《浮游》,Z0-其他
《浮萍》,Z0-其他
《浴室》,A1-宣扬暴力、淫秽色情
《海军罪案调查处》,Z0-其他
《海南，海南》,Z0-其他
《海洋危机》,Z0-其他
《海神》,Z0-其他
《深夜药店》,Z0-其他
《清除者T》,Z0-其他
《滞留泰国的维吾尔人》,A2-地域歧视内容
《潜规则》,Z0-其他
《潜规则之泡兵团》,A1-宣扬暴力、淫秽色情
《激发心动力》（2007年）,Z0-其他
《灰色》,Z0-其他
《烧死中共独裁者胡锦涛》/《burn h,A1-煽动颠覆国家政权、推翻社会主义制度
《热爱》,Z0-其他
《熔炉》,Z0-其他
《爱上少妇小镇情人》,A1-宣扬暴力、淫秽色情
《爱与性 -一个大学女老师的自述》,A1-宣扬暴力、淫秽色情
《爱你爱到杀死你》,A1-宣扬暴力、淫秽色情
《爱唱才会赢》（2010年）,Z0-其他
《爱情只值80元》,Z0-其他
《爱情大谎言》,Z0-其他
《爸爸的新娘》,Z0-其他
《狂人金正日》等恶搞节目,A2-国别歧视内容
《狂野三人行》,Z0-其他
《狗牙》又名：犬齿之家,Z0-其他
《猎天》,Z0-其他
《猪哥会社》,Z0-其他
《王子》,Z0-其他
《现代逍遥录》,Z0-其他
《珍贵相册》,Z0-其他
《甘肃军官殴打小贩惹众怒 千人怒掀军车》,A2-职业歧视内容
《生命的代价》,Z0-其他
《生活大爆炸》,Z0-其他
《生理与心理的12课》,Z0-其他
《电锯妹抖DVD宣传动画》,A1-宣扬暴力、淫秽色情
《电锯惊魂（Saw）》系列影片,A1-宣扬暴力、淫秽色情
《男女堕落指南》,A1-宣扬暴力、淫秽色情
《男妓》,A1-宣扬暴力、淫秽色情
《番薯大侠》,Z0-其他
《疆土》,A1-煽动分裂国家、破坏国家统一和社会稳定
《疯狂的唐僧》,Z0-其他
《疯狂英语》,Z0-其他
《痛苦的人生》,Z0-其他
《白上之黑》,Z0-其他
《百万大歌星》,Z0-其他
《百年宪政》,Z0-其他
《百集人性微电影》,Z0-其他
《的》,Z0-其他
《皇天后土》,Z0-其他
《皮囊》,Z0-其他
《看不见的女朋友》,Z0-其他
《真台湾》,A1-煽动分裂国家、破坏国家统一和社会稳定
《真的汉子》,Z0-其他
《眼观六路，耳听八方》,Z0-其他
《瞳》,Z0-其他
《短柄斧》,Z0-其他
《短柄斧3》,A1-宣扬暴力、淫秽色情
《石头族桨园》,Z0-其他
《碧血蓝天》,Z0-其他
《祈祷》,Z0-其他
《祖国啊你慢些走》,A1-危害国家安全和利益、损害国家形象
《神圣的罪恶（Sacred Sin)》,Z0-其他
《神秘的朝鲜》,Z0-其他
《禁欲》,A1-宣扬暴力、淫秽色情
《福建网民诬告陷害案》,A4-侵害他人名誉权
《秀人网》,Z0-其他
《秘密》,Z0-其他
《秦始皇生平》,Z0-其他
《穿越1945》,Z0-其他
《突破网络封锁》,Z0-其他
《站在正义一边》,Z0-其他
《竞相灭绝》,A1-宣扬暴力、淫秽色情
《笑》,Z0-其他
《笑脸背后的罪恶—徐国元受贿案警示录》,A4-侵害他人名誉权
《第二梦》,Z0-其他
《等一个人咖啡》,Z0-其他
《等待》,Z0-其他
《等待一场冬雪下》,Z0-其他
《粉墨春秋》,Z0-其他
《红墙的记忆》,Z0-其他
《红夜》,Z0-其他
《红头绳》,Z0-其他
《红色制度下的法轮功》,A1-煽动颠覆国家政权、推翻社会主义制度
《红色娘子军》,Z0-其他
《红领巾》,Z0-其他
《纤夫的爱》,Z0-其他
《经济学人》：温家宝藉胡耀邦凸显自己,A1-危害国家安全和利益、损害国家形象
《结束和开始》,Z0-其他
《给你一个说法》,Z0-其他
《绝命派对》,Z0-其他
《绝色淫妃》,A1-宣扬暴力、淫秽色情
《维吾尔问题》,A2-民族歧视内容
《维权语录》注批,A1-煽动颠覆国家政权、推翻社会主义制度
《综艺哇沙米》,Z0-其他
《综艺战舰》,Z0-其他
《绿色椅子》,Z0-其他
《绿色的马》,Z0-其他
《绿茶妹》,A2-地域歧视内容
《绿茶妹2》,Z0-其他
《缘尽情未了》,Z0-其他
《网络冲击波 被猎取的日本机密情报》,A1-危害国家安全和利益、损害国家形象
《网络反腐战》,A1-危害国家安全和利益、损害国家形象
《网络安全法》，实名制,A4-侵害他人个人信息权益
《罪过》,Z0-其他
《美人图》,Z0-其他
《美国恐怖故事》第三季第11集,A4-侵害他人隐私权
《美好生活》,Z0-其他
《美好雪 横山美雪》,Z0-其他
《美媛馆》,Z0-其他
《翻越伟大的防火长城-<饥饿的野兽>制作,A1-危害国家安全和利益、损害国家形象
《耄耋老人话国事》,Z0-其他
《聊天》,Z0-其他
《肚脐》,Z0-其他
《肮脏的爱情》,A1-宣扬暴力、淫秽色情
《脱轨》,A1-煽动颠覆国家政权、推翻社会主义制度
《自由中国-有勇气相信》,A1-煽动颠覆国家政权、推翻社会主义制度
《自由人》,Z0-其他
《自由城的囚徒》,A1-煽动颠覆国家政权、推翻社会主义制度
《至尊狼威》,Z0-其他
《致命SEVEN DAYS》,A1-宣扬暴力、淫秽色情
《致命的艳遇》,A1-宣扬暴力、淫秽色情
《色之戒四合院》,A1-宣扬暴力、淫秽色情
《色戒情敌》,A1-宣扬暴力、淫秽色情
《色诱》,A1-宣扬暴力、淫秽色情
《艺界人生》,Z0-其他
《艾玛拉嘉络》,Z0-其他
《花样年华》,Z0-其他
《花脸巴儿》,Z0-其他
《花花公子》,A1-宣扬暴力、淫秽色情
《芳華》 十九大,Z0-其他
《苏联故事》,Z0-其他
《苏苏》,Z0-其他
《苦恋》,A1-煽动颠覆国家政权、推翻社会主义制度
《英雄》,Z0-其他
《英雄荒芜路迷途篇》,Z0-其他
《草根新闻》,Z0-其他
《莫陌2》,Z0-其他
《萧府之败》,Z0-其他
《董小姐》,Z0-其他
《蒋艳萍警示录》,A4-侵害他人名誉权
《虚拟革命2-国家的敌人》,A1-煽动颠覆国家政权、推翻社会主义制度
《虽然很芭乐》,Z0-其他
《蜜之味》,Z0-其他
《蜜桃成熟时3 粤语_BD》,Z0-其他
《蜜桃成熟时33D》预告片,Z0-其他
《蝉翼》,Z0-其他
《蝗虫屙烂屎》,A4-侵害他人名誉权
《蝙蝠》,Z0-其他
《血债累累》,A1-宣扬暴力、淫秽色情
《血刃》,A1-宣扬暴力、淫秽色情
《血色月亮》,Z0-其他
《血酬史观-一条命值多少钱》,Z0-其他
《血酬史观-什么是老子曲线》,Z0-其他
《血酬史观-经济下的人生百态》,Z0-其他
《血酬定律与官家主义》,Z0-其他
《行尸走肉》,A1-宣扬暴力、淫秽色情
《袁腾飞谈毛泽东被封杀片段》,A1-危害国家安全和利益、损害国家形象
《被出卖的台湾》,A1-煽动分裂国家、破坏国家统一和社会稳定
《被害人》,A4-侵害他人名誉权
《裸奔时代》,Z0-其他
《西藏——中国的谎言》,A1-危害国家安全和利益、损害国家形象
《西藏夜莺》,A1-煽动分裂国家、破坏国家统一和社会稳定
《西藏战士》,A1-煽动分裂国家、破坏国家统一和社会稳定
《解密5．12》李有才预测汶川地震,A5-内容不准确，严重不符合科学常识或主流认知
《解密毛泽东》,Z0-其他
《解析苏联为何崩溃》,Z0-其他
《讨债》,A4-侵害他人名誉权
《让我伴你走一生》,Z0-其他
《让我闯闯》,Z0-其他
《论衡》,Z0-其他
《诡事》,Z0-其他
《诱惑湿身代言》,A1-宣扬暴力、淫秽色情
《请做我的奴隶》激情片段：饥渴男女上演超,A1-宣扬暴力、淫秽色情
《谢长廷大陆之行新浪微博被封》,A1-危害国家安全和利益、损害国家形象
《谢长廷等回应新浪微博被删事件》,A4-侵害他人名誉权
《贪之悔—孙瑜贪污受贿案警示录》,A3-违反商业道德
《贪婪霸道自掘坟墓—林福久案件警示录》,A4-侵害他人名誉权
《贪欲使他走向了深渊—宋勇腐败案警示录》,Z0-其他
《贱鸡行事》,A1-宣扬暴力、淫秽色情
《贼喊捉贼》,A5-内容不准确，严重不符合科学常识或主流认知
《赌之害》,A4-危害他人身心健康
《赤裸证人》,Z0-其他
《赫索格的日子》,Z0-其他
《走进新时代-两会篇》,Z0-其他
《起义》,A1-煽动颠覆国家政权、推翻社会主义制度
《超感人影片》中華民國精彩一百,Z0-其他
《超模Edita Vilkeviciut,Z0-其他
《超猛新人王》,Z0-其他
《超级公子》,Z0-其他
《超越恐惧：高智晟的故事》,A1-宣扬恐怖主义、极端主义
《越南版武媚娘传奇》,Z0-其他
《身体关系》,A1-宣扬暴力、淫秽色情
《身度》,Z0-其他
《躯壳》,Z0-其他
《转动台湾向前行》,A1-煽动分裂国家、破坏国家统一和社会稳定
《转变》,Z0-其他
《辉煌一百年》,Z0-其他
《过往》,Z0-其他
《过节》,Z0-其他
《远离西藏》,A1-煽动分裂国家、破坏国家统一和社会稳定
《迷案记》第二季,Z0-其他
《追踪维吾尔偷渡者》,A1-宣扬民族仇恨
《逆爱》,Z0-其他
《逆爱2后会无期》,Z0-其他
《选择》,Z0-其他
《逼羊为狼》,A1-煽动分裂国家、破坏国家统一和社会稳定
《逼近》,Z0-其他
《遍地桃花》,Z0-其他
《邹晶晶大尺度拍<激情营救>挺海天盛筵不,A1-宣扬暴力、淫秽色情
《郭源潮》,Z0-其他
《酥油灯》,Z0-其他
《酷夏》,Z0-其他
《采访》,Z0-其他
《重口味喜剧》,A1-宣扬暴力、淫秽色情
《重生之乱世种马YY传奇》,A1-宣扬暴力、淫秽色情
《重药治顽症》,Z0-其他
《重装任务》又名《撕裂的末日》,Z0-其他
《钉子户》,Z0-其他
《钟爱天堂的人》,Z0-其他
《铁证如山》,Z0-其他
《铲除小金库》,A3-违反商业道德
《长城外》,Z0-其他
《长春》,Z0-其他
《阳光下遇见你》,Z0-其他
《阴阳路六之凶周刊》,Z0-其他
《阴阳门》,Z0-其他
《阿妈啦》,Z0-其他
《阿盖德训练恐怖娃娃兵5岁懂开枪》,A1-宣扬恐怖主义、极端主义
《陈水扁接受CNN专访》,A1-危害国家安全和利益、损害国家形象
《陌要爱》,Z0-其他
《难逃其咎—郑筱萸受贿渎职案警示录》,A3-违反商业道德
《难道你真的没有感觉到》,Z0-其他
《雏》,Z0-其他
《霜花店》,Z0-其他
《露露情史》,A1-宣扬暴力、淫秽色情
《青出于蓝》,Z0-其他
《青春期3》,Z0-其他
《青春盛宴》,Z0-其他
《青龙复仇》,Z0-其他
《面具》,Z0-其他
《韩国千人集体婚礼》,Z0-其他
《颐和园》,Z0-其他
《风流岁月》,Z0-其他
《风流逸飞》,Z0-其他
《飞机失事后的云雨》,Z0-其他
《食尸者的战争》,A1-宣扬暴力、淫秽色情
《香港人对大陆游客唱蝗虫歌》,A2-地域歧视内容
《马丁的恋情》,Z0-其他
《马勒戈壁》,Z0-其他
《马德落马警示录》,Z0-其他
《高声唱》,Z0-其他
《高登2013新歌》,Z0-其他
《鬼玩人》,Z0-其他
《魅夜帝国》,Z0-其他
《鲤鱼》,Z0-其他
《黄金B段班》,Z0-其他
《黄金夜总会》,Z0-其他
《黑加白》,Z0-其他
《黑名单》（第1季第3集）,Z0-其他
《黑太阳731》,A1-危害国家安全和利益、损害国家形象
《黑暗降临》,A1-宣扬恐怖主义、极端主义
《黑蝎诱惑》,A1-宣扬暴力、淫秽色情
《龙缘》,Z0-其他
《龙虎豹之流氓来了》,A1-宣扬暴力、淫秽色情
「毋忘六四」21公里長跑,A1-煽动分裂国家、破坏国家统一和社会稳定
「罢免官员」中国公民维权新台阶,A1-煽动颠覆国家政权、推翻社会主义制度
「钱江三桥」被撞塌 是货车肇祸或豆渣,Z0-其他
【 网友恶搞】组图：真理部谎言,A1-传播虚假有害信息
【407游戏官方网站】407棋牌游戏大厅,Z0-其他
【BBC中文网】中共严防“茉莉花”再现,A1-煽动颠覆国家政权、推翻社会主义制度
【SR党】终于把太恩制出来了，求贺电,Z0-其他
【Tou Kui Ke】华人顶尖爱好者俱,Z0-其他
【ザ?リアルフィクション】 ゆずか（仮名,Z0-其他
【世界杯】,Z0-其他
【中国禁闻】世博胡唱主角江不甘 温总考察,A1-危害国家安全和利益、损害国家形象
【中国禁闻】中共县委党校变看守所黑监狱,A1-煽动颠覆国家政权、推翻社会主义制度
【中国禁闻】多个国际组织控「天上西藏」造,A1-煽动分裂国家、破坏国家统一和社会稳定
【中国禁闻】央视再添假新闻 民众问到底相,A1-传播虚假有害信息
【中国禁闻】毛泽东头像应从天安门撤下？,A1-煽动颠覆国家政权、推翻社会主义制度
【中国禁闻】法人权阵线：听不到哭喊的世博,A1-危害国家安全和利益、损害国家形象
【中国禁闻】遭强暴女访民濒崩溃 黑狱强奸,A4-侵害他人隐私权
【九城情色】,A1-宣扬暴力、淫秽色情
【圆小圆】恐怖故事合集,A1-宣扬恐怖主义、极端主义
【异口同声】,Z0-其他
【恶搞配音】城管来了！！！,A2-职业歧视内容
【惊爆】干露露母女自拍不雅床照,A4-侵害他人隐私权
【最优的我们】,Z0-其他
【欧洲杯】,Z0-其他
【浪琴-LONGINES 2014官方首,A3-侵犯他人知识产权
【清★纯】希美まゆ,A1-宣扬暴力、淫秽色情
【禁闻】“盘古”搜寻引擎应对“茉莉花”,A1-煽动颠覆国家政权、推翻社会主义制度
【禁闻】《楼市三字经》讥房产新政,A5-内容不准确，严重不符合科学常识或主流认知
【禁闻】「启蒙的艺术」开展 文艺仍被打压,A1-危害国家安全和利益、损害国家形象
【禁闻】「黄金密档」揭国民党「保命本」,A1-危害国家安全和利益、损害国家形象
